央卫视,#genre#
电影_港片,https://live.metshop.top/huya/11602043
电影_国产,https://live.metshop.top/huya/11352973
电影_周星星,https://live.metshop.top/huya/11336587
电影_李连杰,https://live.metshop.top/huya/11342390
电影_洪金宝,https://live.metshop.top/huya/11279251
电影_梁家辉,https://live.metshop.top/huya/11342429
电影_刘德华,https://live.metshop.top/huya/11342424
电影_斯坦森,https://live.metshop.top/huya/21059588
电影_小鬼头,https://live.metshop.top/huya/11352963
电影_八点档,https://live.metshop.top/huya/880261
电影_蜘蛛侠,https://live.metshop.top/huya/21059599
电影_贺岁片,https://live.metshop.top/huya/11601986
电影_功夫片,https://live.metshop.top/huya/11352941
电影_黑帮片,https://live.metshop.top/huya/11336719
电影_丧尸片,https://live.metshop.top/huya/21059578
电影_灾难片,https://live.metshop.top/huya/11602075
电影_谍战片,https://live.metshop.top/huya/21059587
电影_战争片,https://live.metshop.top/huya/21059574
电影_犯罪片,https://live.metshop.top/huya/11352974
电影_古装片,https://live.metshop.top/huya/11336590
电影_高分动作,https://live.metshop.top/huya/11352884
电影_动作电影,https://live.metshop.top/huya/11602077
电影_搞笑喜剧,https://live.metshop.top/huya/11342423
电影_喜剧专场,https://live.metshop.top/huya/11602044
电影_欢笑影院,https://live.metshop.top/huya/11352894
电影_不挤影院,https://live.metshop.top/huya/11352897
电影_国产悬疑,https://live.metshop.top/huya/11342395
电影_快意江湖,https://live.metshop.top/huya/11342435
电影_黑帮斗争,https://live.metshop.top/huya/11342419
电影_嫣然影厅,https://live.metshop.top/huya/11601977
电影_许氏三杰,https://live.metshop.top/huya/11602033
电影_经典港片,https://live.metshop.top/huya/11352965
电影_镖行天下,https://live.metshop.top/huya/11352969
电影_高能反转,https://live.metshop.top/huya/11352887
电影_喜乐影院,https://live.metshop.top/huya/21059580
电影_蘑菇影厅,https://live.metshop.top/huya/11601981
电影_搞笑恐怖,https://live.metshop.top/huya/11601960
电影_死神来了,https://live.metshop.top/huya/11352903
电影_变形金刚,https://live.metshop.top/huya/21059596
电影_怪兽系列,https://live.metshop.top/huya/21059554


网络电视V6,#genre#
精彩影视[1920x1080],http://php.jdshipin.com:8880/itv6.php?cid=hnbblive&id=2000000004000000063
爱电竞[1920x1080],http://php.jdshipin.com:8880/itv6.php?cid=hnbblive&id=2000000004000000054
爱谍战[1920x1080],http://php.jdshipin.com:8880/itv6.php?cid=hnbblive&id=2000000004000000038
爱动漫[1920x1080],http://php.jdshipin.com:8880/itv6.php?cid=hnbblive&id=2000000004000000059
爱经典[1920x1080],http://php.jdshipin.com:8880/itv6.php?cid=hnbblive&id=2000000004000000037
爱科幻[1920x1080],http://php.jdshipin.com:8880/itv6.php?cid=hnbblive&id=2000000004000000033
爱科学[1920x1080],http://php.jdshipin.com:8880/itv6.php?cid=hnbblive&id=2000000004000000047
爱浪漫[1920x1080],http://php.jdshipin.com:8880/itv6.php?cid=hnbblive&id=2000000004000000035
爱历史[1920x1080],http://php.jdshipin.com:8880/itv6.php?cid=hnbblive&id=2000000004000000046
爱旅行[1920x1080],http://php.jdshipin.com:8880/itv6.php?cid=hnbblive&id=2000000004000000056
爱奇谈[1920x1080],http://php.jdshipin.com:8880/itv6.php?cid=hnbblive&id=2000000004000000058
爱青春[1920x1080],http://php.jdshipin.com:8880/itv6.php?cid=hnbblive&id=2000000004000000041
爱赛车[1920x1080],http://php.jdshipin.com:8880/itv6.php?cid=hnbblive&id=2000000004000000055
爱体育[1920x1080],http://php.jdshipin.com:8880/itv6.php?cid=hnbblive&id=2000000004000000060
爱玩具[1920x1080],http://php.jdshipin.com:8880/itv6.php?cid=hnbblive&id=2000000004000000053
爱喜剧[1920x1080],http://php.jdshipin.com:8880/itv6.php?cid=hnbblive&id=2000000004000000032
爱悬疑[1920x1080],http://php.jdshipin.com:8880/itv6.php?cid=hnbblive&id=2000000004000000036
爱幼教[1920x1080],http://php.jdshipin.com:8880/itv6.php?cid=hnbblive&id=2000000004000000049
爱院线[1920x1080],http://php.jdshipin.com:8880/itv6.php?cid=hnbblive&id=2000000004000000034


电视剧轮播,#genre#
电视剧频道1,http://zby.xjqxz.top/dsdsj1/live.m3u8
电视剧频道2,http://zby.xjqxz.top/gzdsj1/live.m3u8
电视剧频道3,http://zby.xjqxz.top/gzdsj2/live.m3u8
电视剧频道4,http://zby.xjqxz.top/gzdsj4/live.m3u8
电视剧频道5,http://zby.xjqxz.top/gzdsj5/live.m3u8
电视剧频道6,http://zby.xjqxz.top/kzzypd/live.m3u8


经典电视剧,#genre#
新白娘子传奇,https://live.metshop.top/yy/1354490667
新白娘子传奇,https://lunbo.freetv.top/yy/1354930969
新白娘子传奇,http://43.138.170.29:35455/yy/1354930969
新白娘子传奇-修复版,https://live.metshop.top/yy/1354930969


网络广播台,#genre#
怀集音乐台,http://live.xmcdn.com:80/live/966/64.m3u8
高清音乐台,http://live.xmcdn.com:80/live/1427/64.m3u8
清晨音乐台,http://live.xmcdn.com:80/live/1011/64.m3u8
老歌音乐台,http://live.xmcdn.com:80/live/2628/64.m3u8
500首华语经典,http://ls.qingting.fm/live/3412131.m3u8?bitrate=64
CRI 环球资讯广播 FM90.5,http://sk.cri.cn/905.m3u8
CRI 中文环球广播,http://sk.cri.cn/hyhq.m3u8
CRI 南海之声,http://sk.cri.cn/nhzs.m3u8
CRI 南海之声,http://sk.cri.cn/nhzs.m3u8
CRI Hit FM FM88.7,http://sk.cri.cn/887.m3u8
CRI 轻松调频 FM91.5,http://sk.cri.cn/915.m3u8
CRI NEWS Plus AM846,http://sk.cri.cn/am846.m3u8
cnr经典音乐,http://ngcdn004.cnr.cn/live/dszs/index.m3u8

亚洲经典音乐台,http://live.xmcdn.com:80/live/1005/64.m3u8
厦门音乐广播,http://ls.qingting.fm/live/1739.m3u8
浙江动听,http://ls.qingting.fm/live/4866.m3u8
四川岷江音乐广播,http://ls.qingting.fm/live/1110.m3u8
广东音乐广播,http://ls.qingting.fm/live/1260.m3u8
深圳飞扬音乐台,http://ls.qingting.fm/live/1271.m3u8
中央中国乡村之声,http://ngcdn017.cnr.cn/live/xczs/index.m3u8
中央ChinaPlus,http://sk.cri.cn/am846.m3u8
中央英语曼听,http://sk.cri.cn/915.m3u8
中央海峡飞虹,http://sk.cri.cn/hxfh.m3u8
中广流行网,http://stream.rcs.revma.com/aw9uqyxy2tzuv
中广新闻网,http://stream.rcs.revma.com/78fm9wyy2tzuv
中广音乐网,http://stream.rcs.revma.com/ks4vsmg3qtzuv
北京新闻广播,http://satellitepull.cnr.cn/live/wxbjxwgb/playlist.m3u8
北京文艺广播,http://ls.qingting.fm/live/333.m3u8
北京房山经典音乐,http://live.xmcdn.com/live/963/64.m3u8
北京房山电台,http://live.funhillrm.com/3/sd/live.m3u8
北京好音乐,http://ls.qingting.fm/live/2131011.m3u8
北京经典,http://live.funhillrm.com/4/sd/live.m3u8
CRI Hit FM FM88.7,http://sk.cri.cn/887.m3u8
CRI 轻松调频 FM91.5,http://sk.cri.cn/915.m3u8


小品轮播,#genre#
小品轮播,http://tc-tct.douyucdn2.cn/dyliveflv1a/10153463r0oBSmAG.m3u8
