广东电信组播👉,#genre#
江门鹤山综合(触电)1,http://php.jdshipin.com:8880/chudian.php?id=hszh

广州综合1,http://www.238311.cn:555/m3u8.php?/GZTV/zhonghe
广州综合2,http://r.jdshipin.com/iR6Gq
广州新闻,http://www.238311.cn:555/m3u8.php?/GZTV/xinwen
广州法治,http://www.238311.cn:555/m3u8.php?/GZTV/fazhi
广州竞赛,http://www.238311.cn:555/m3u8.php?/GZTV/jingsai
广州影视1,http://www.238311.cn:555/m3u8.php?/GZTV/yingshi
广州影视2,http://r.jdshipin.com/TcKr2
广州南国都市1,http://www.238311.cn:555/m3u8.php?/GZTV/shenghuo
广州南国都市2,http://r.jdshipin.com/nWaZO
GRTN文化频道1,https://glive.grtn.cn/live/wenhua_test0203.m3u8
GRTN文化频道2,http://glive.grtn.cn/live/wenhua_test0203.m3u8
GRTN健康频道,http://glive.grtn.cn/live/health.m3u8
GRTN生活频道,http://glive.grtn.cn/live/life.m3u8
广州番禺综合,http://video.epaper.pybtv.cn:8080/live/rtmp_live_demo.flv
深圳都市,http://livepull-tcyzb.sztv.com.cn/live/dushi01.m3u8
深圳龙岗,http://liveplay.sznews.com/66_showto_live/2647.m3u8
阳江1,https://live.yjtvw.com:8081/live/smil:yjtv1.smil/playlist.m3u8
阳江2,https://live.yjtvw.com:8081/live/smil:yjtv2.smil/chunklist_b3628000.m3u8
河源综合,http://tmpstream.hyrtv.cn/xwzh/sd/live.m3u8
河源公共,http://tmpstream.hyrtv.cn/hygg/sd/live.m3u8
云浮综合,http://livestream.oeeee.com/slive/17806.m3u8
云浮文旅,http://livestream.oeeee.com/slive/17807.m3u8
清远文旅生活,https://huodong.zuiqingyuan.com/dianshi/newwenlvshenghuo.m3u8?token=B86ouFGGfrmwNY9CDr8t932

港澳台👉,#genre#
凤凰中文,http://[2409:8087:2001:20:2800:0:df6e:eb22]:80/ott.mobaibox.com/PLTV/3/224/3221228527/index.m3u8
凤凰资讯,http://[2409:8087:2001:20:2800:0:df6e:eb19]:80/ott.mobaibox.com/PLTV/3/224/3221228524/index.m3u8
凤凰香港1,http://[2409:8087:2001:20:2800:0:df6e:eb23]:80/ott.mobaibox.com/PLTV/1/224/3221228530/1.m3u8
凤凰香港2,http://[2409:8087:2001:20:2800:0:df6e:eb22]:80/ott.mobaibox.com/PLTV/1/224/3221228530/1.m3u8
翡翠台,http://r.jdshipin.com/qrfbg
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
香港32台,https://rthktv32-live.akamaized.net/hls/live/2036819/RTHKTV32/stream5/streamPlaylist.m3u8
香港佛陀,https://js1.amtb.cn/liveedge/_definst_/livetv/playlist.m3u
澳亚卫视,https://live.mastvnet.com/lsdream/lY44pmm/2000/live.m3u8
澳视卫星,http://61.244.22.5/ch3/ch3.live/index.m3u8
澳门资讯,http://61.244.22.5/ch5/info_ch5.live/index.m3u8
澳门莲花,http://php.jdshipin.com:8880/amlh.php
人间卫视,http://61.216.67.119:1935/bltvhd/bltv1/chunklist_w1266569526.m3u8

广东古兜👉,#genre#
梅州1,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=mz1
梅州2,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=mz2
梅州导视,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=mzds
梅县综合,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=mxzh
平远综合,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=py1
五华台.576,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=whzh
兴宁台.576,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=xnzh
潮州综合,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=czzh
潮州民生,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=czms
潮安综合,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=cazh
饶平综合,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=rpzh
汕头新闻综合,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=stxwzh
汕头新闻综合2,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=stxwzh2
汕头经济生活,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=stjjsh
汕头经济生活2,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=stjjsh2
汕头文旅体育,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=stwlty
汕头文旅体育2,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=stwlty2
揭阳综合,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=jyzh
揭阳综合HD,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=jyzhhd
揭阳生活,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=jysh
揭阳生活HD,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=jyshhd
揭东综合,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=jdzh
广东综艺4K,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=gdzy4k
G导视高清,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=gdds
翡翠台,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=fcthd
明珠台,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=1mzthd
澳视澳门,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=asam
凤凰中文.576,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=fhzw
星空卫视.576,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=xkws
澳亚卫视.576,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=ayws
广东导视,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=gdds
广东珠江,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=gdzj
广东体育,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=gdty
广东体育HD,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=gdtyhd
广东新闻,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=gdxw
广东民生,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=gdms
广东经济科教,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=gdjjkj
广东经济科教HD,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=gdjjkjhd
大湾区卫视,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=dwqws
广东影视,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=gdys
嘉佳卡通,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=jjkt
广东少儿,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=gdse
岭南戏曲,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=lnxq
广州综合,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=gzzh
广州新闻,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=gzxw
广州影视,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=gzys
广州竞赛,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=gzjs
广州法治,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=gzfz
增城台,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=zctv
东莞新闻综合,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=dg1
东莞新闻综合HD,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=dg1hd
东莞生活资讯,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=dg2
东莞生活资讯HD,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=dg2hd
佛山综合,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=fszh
佛山综合HD,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=fszhhd
佛山公共,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=fsgg
佛山公共HD,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=fsgghd
佛山影视,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=fsys
佛山南海,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=fsnh
佛山顺德,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=fssd
珠海一套,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=zh1
珠海一套HD,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=zh1hd
珠海二套,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=zh2
珠海二套HD,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=zh2hd
斗门融媒,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=dmrm
惠州一套,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=hz1
惠州一套HD,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=hz1hd
惠州二套,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=hz2
惠州二套HD,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=hz2hd
博罗综合,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=blzh
博罗综合HD,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=blzhhd
惠东综合,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=hdzh
惠阳综合,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=hyzh
中山综合,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=zszh
中山综合HD,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=zszhhd
中山香山文化,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=zhxswh
中山香山文化HD,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=zhxswhhd
中山教育,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=zsjy
江门综合,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=jmzh
江门综合HD,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=jmzhhd
江门侨乡生活,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=jmqxsh
鹤山综合,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=hszh
新会综合,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=xhzh
茂名综合,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=mmzh
茂名文化生活,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=mmwhsh
茂名文化生活2,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=mmwhsh2
信宜综合,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=xyzh
化州综合,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=hzzh
云浮综合,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=yfzh
云浮文旅,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=yfwl
河源综合,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=hy1
河源综合HD,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=hy1hd
河源公共,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=hy2
河源公共HD,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=hy2hd
清远新闻综合,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=qyxwzh
清远新闻综合HD,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=qyxwzhhd
清远文旅生活,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=qywlsh
清远文旅生活HD,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=qywlshhd
佛冈综合,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=fgzh
英德综合,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=ydzh
汕尾新闻综合,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=swxwzh
汕尾文化生活,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=swwhsh
海丰综合,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=hfzh
廉江综合,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=ljzh
湛江综合,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=zjzh
湛江公共,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=zjgg
韶关综合,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=sgzh
韶关绿色生活,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=sglssh
始兴综合,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=sgsx
肇庆综合,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=zqzh
肇庆生活服务,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=zqshfw
怀集综合,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=hjzh
CCTV4K,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=cctv4k
CCTV16-4K,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=4010
CCTV1,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=cctv1
CCTV2HD,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=cctv2hd
CCTV3,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=cctv3
CCTV4,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=cctv4
CCTV4HD,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=cctv4hd
CCTV5,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=cctv5
CCTV5HD,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=cctv5hd
CCTV5+,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=cctv5p
CCTV5+HD,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=cctv5phd
CCTV6,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=cctv6
CCTV7,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=cctv7
CCTV8,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=cctv8
CCTV9,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=cctv9
CCTV10,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=cctv10
CCTV11,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=cctv11
CCTV11HD,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=cctv11hd
CCTV12,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=cctv12
CCTV13,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=cctv13
CCTV13HD,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=cctv13hd
CCTV14,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=cctv14
CCTV15,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=cctv15
CCTV15HD,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=cctv15hd
CCTV16,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=cctv16
CCTV16 4K,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=cctv164k
CCTV17,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=cctv17
CCTV17HD,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=cctv17hd
CGTN,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=cgtn
广东卫视,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=gdws
广东卫视HD,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=gdhd
深圳卫视,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=szws
深圳卫视HD,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=szhd
东方卫视,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=dfws
东方卫视HD,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=dfhd
北京卫视,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=bjws
北京卫视HD,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=bjhd
湖南卫视,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=hunws
湖南卫视HD,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=hunhd
江西卫视,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=jxws
江西卫视HD,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=jxhd
四川卫视,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=scws
四川卫视HD,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=schd
江苏卫视,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=jsws
江苏卫视HD,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=jshd
浙江卫视,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=zjws
浙江卫视HD,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=zjhd
天津卫视,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=tjws
天津卫视HD,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=tjhd
河北卫视,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=hbws
河北卫视HD,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=hbhd
重庆卫视,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=cqws
重庆卫视HD,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=cqhd
贵州卫视,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=gzws
贵州卫视HD,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=gzhd
辽宁卫视,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=lnws
辽宁卫视HD,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=lnhd
湖北卫视,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=hubws
湖北卫视HD,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=hubhd
安徽卫视,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=ahws
安徽卫视HD,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=ahhd
黑龙江卫视,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=hljws
黑龙江卫视HD,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=hljhd
吉林卫视,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=jlws
吉林卫视HD,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=jlhd
海南卫视,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=hinws
海南卫视HD,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=hinhd
三沙卫视,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=ssws
陕西卫视,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=sxws
东南卫视,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=dnws
东南卫视HD,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=dnhd
山东卫视,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=sdws
山东卫视HD,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=sdhd
河南卫视,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=hnws
广西卫视,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=gxws
广西卫视HD,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=gxhd
内蒙古卫视,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=nmws
宁夏卫视,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=nxws
甘肃卫视,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=gsws
青海卫视,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=qhws
山西卫视,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=sxiws
云南卫视,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=ynws
新疆卫视,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=xjws
兵团卫视,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=btws
西藏卫视,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=xzws
延边卫视,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=ybws
怀旧剧场,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=hjjc
风云剧场,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=fyjc
风云音乐,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=fyyy
风云足球,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=fyzq
书画,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=sh
中国天气,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=zgtq
CETV1,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=cetv1
CETV1HD,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=cetv1hd
CETV4,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=cetv4
CHC高清电影,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=chcgq
CHC家庭影院,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=chcjt
CHC动作电影,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=chcdz
梨园频道,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=lypd
武术世界,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=wssj
快乐垂钓,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=klcd
先锋兵羽,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=xfpy
文物宝库,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=wwbk
金色学堂,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=jsxt
东方财经,http://11.xmyxc.cn/api/aphg/8古兜Q群662465561.php?id=dfcj
