👉易看电视,#genre#
巩义综合,http://tvpull.dxhmt.cn:9081/tv/10181-1.m3u8#http://live.dxhmt.cn:9081/tv/10181-1.m3u8
新密综合,http://tvpull.dxhmt.cn:9081/tv/10183-2.m3u8#http://live.dxhmt.cn:9081/tv/10183-2.m3u8
荥阳综合,http://tvpull.dxhmt.cn:9081/tv/10182-1.m3u8#http://live.dxhmt.cn:9081/tv/10182-1.m3u8
新郑综合,http://tvpull.dxhmt.cn:9081/tv/10184-1.m3u8#http://live.dxhmt.cn:9081/tv/10184-1.m3u8
林州综合,http://tvpull.dxhmt.cn:9081/tv/10581-1.m3u8#http://live.dxhmt.cn:9081/tv/10581-1.m3u8
内黄综合,http://tvpull.dxhmt.cn:9081/tv/10527-1.m3u8#http://live.dxhmt.cn:9081/tv/10527-1.m3u8
邓州综合,http://tvpull.dxhmt.cn:9081/tv/11381-1.m3u8#http://live.dxhmt.cn:9081/tv/11381-1.m3u8
方城一套,http://tvpull.dxhmt.cn:9081/tv/11322-1.m3u8#http://live.dxhmt.cn:9081/tv/11322-1.m3u8
内乡综合,http://tvpull.dxhmt.cn:9081/tv/11325-1.m3u8#http://live.dxhmt.cn:9081/tv/11325-1.m3u8
唐河一套,http://tvpull.dxhmt.cn:9081/tv/11328-1.m3u8#http://live.dxhmt.cn:9081/tv/11328-1.m3u8
淅川综合,http://tvpull.dxhmt.cn:9081/tv/11326-1.m3u8#http://live.dxhmt.cn:9081/tv/11326-1.m3u8
新野综合,http://tvpull.dxhmt.cn:9081/tv/11329-1.m3u8#http://live.dxhmt.cn:9081/tv/11329-1.m3u8
镇平新闻综合,http://tvpull.dxhmt.cn:9081/tv/11324-1.m3u8#http://live.dxhmt.cn:9081/tv/11324-1.m3u8
栾川综合,http://tvpull.dxhmt.cn:9081/tv/10324-1.m3u8#http://live.dxhmt.cn:9081/tv/10324-1.m3u8
孟津综合,http://tvpull.dxhmt.cn:9081/tv/10322-2.m3u8#http://live.dxhmt.cn:9081/tv/10322-2.m3u8
汝阳综合,http://tvpull.dxhmt.cn:9081/tv/10326-1.m3u8#http://live.dxhmt.cn:9081/tv/10326-1.m3u8
嵩县综合,http://tvpull.dxhmt.cn:9081/tv/10325-1.m3u8#http://live.dxhmt.cn:9081/tv/10325-1.m3u8
新安综合,http://tvpull.dxhmt.cn:9081/tv/10323-1.m3u8#http://live.dxhmt.cn:9081/tv/10323-1.m3u8
偃师综合,http://tvpull.dxhmt.cn:9081/tv/10381-1.m3u8#http://live.dxhmt.cn:9081/tv/10381-1.m3u8
宜阳综合,http://tvpull.dxhmt.cn:9081/tv/10327-1.m3u8#http://live.dxhmt.cn:9081/tv/10327-1.m3u8
焦作综合,http://zhpull.dxhmt.cn/jiaozuo/b75a92c9503e47cf9e89f7ff247b65f2/playlist.m3u8
焦作公共,http://zhpull.dxhmt.cn/jiaozuo/29b65b69130c4ef1a3283cc7b913da05/playlist.m3u8
焦作教育,http://zhpull.dxhmt.cn/jiaozuo/9c10435ad24c409baee219ec289e17d0/playlist.m3u8
睛彩焦作,http://zhpull.dxhmt.cn/jiaozuo/c5eb91b47f0e42318f34fc0247c8acaa/playlist.m3u8
孟州综合,http://tvpull.dxhmt.cn:9081/tv/10883-1.m3u8#http://live.dxhmt.cn:9081/tv/10883-1.m3u8
温县综合,http://tvpull.dxhmt.cn:9081/tv/10825-1.m3u8#http://live.dxhmt.cn:9081/tv/10825-1.m3u8
武陟综合,http://tvpull.dxhmt.cn:9081/tv/10823-1.m3u8#http://live.dxhmt.cn:9081/tv/10823-1.m3u8#http://live.dxhmt.cn:9080/wuzhiAdmin/719b76b2e06e456e9b30ad2b03e9122d.m3u8
襄城综合,http://tvpull.dxhmt.cn:9081/tv/11025-1.m3u8#http://live.dxhmt.cn:9081/tv/11025-1.m3u8
鄢陵综合,http://tvpull.dxhmt.cn:9081/tv/11024-1.m3u8#http://live.dxhmt.cn:9081/tv/11024-1.m3u8
禹州综合,http://tvpull.dxhmt.cn:9081/tv/11081-1.m3u8#http://live.dxhmt.cn:9081/tv/11081-1.m3u8
开封综合,http://tvpull.dxhmt.cn:9081/tv/10200-2.m3u8#http://live.dxhmt.cn:9081/tv/10200-2.m3u8
开封公共,http://tvpull.dxhmt.cn:9081/tv/10200-3.m3u8#http://live.dxhmt.cn:9081/tv/10200-3.m3u8
兰考新闻,http://tvpull.dxhmt.cn:9081/tv/10225-1.m3u8#http://live.dxhmt.cn:9081/tv/10225-1.m3u8
杞县综合,http://tvpull.dxhmt.cn:9081/tv/10221-1.m3u8#http://live.dxhmt.cn:9081/tv/10221-1.m3u8
尉氏综合,http://tvpull.dxhmt.cn:9081/tv/10223-1.m3u8#http://live.dxhmt.cn:9081/tv/10223-1.m3u8
扶沟综合,http://tvpull.dxhmt.cn:9081/tv/11621-1.m3u8#http://live.dxhmt.cn:9081/tv/11621-1.m3u8
鹿邑新闻,http://tvpull.dxhmt.cn:9081/tv/11628-1.m3u8#http://live.dxhmt.cn:9081/tv/11628-1.m3u8
沈丘综合,http://tvpull.dxhmt.cn:9081/tv/11624-1.m3u8#http://live.dxhmt.cn:9081/tv/11624-1.m3u8
项城综合,http://tvpull.dxhmt.cn:9081/tv/11681-1.m3u8#http://live.dxhmt.cn:9081/tv/11681-1.m3u8
西华综合,http://tvpull.dxhmt.cn:9081/tv/11622-1.m3u8#http://live.dxhmt.cn:9081/tv/11622-1.m3u8
永城综合,http://tvpull.dxhmt.cn:9081/tv/11481-1.m3u8#http://live.dxhmt.cn:9081/tv/11481-1.m3u8
灵宝综合,http://tvpull.dxhmt.cn:9081/tv/11282-1.m3u8#http://live.dxhmt.cn:9081/tv/11282-1.m3u8
卢氏综合,http://tvpull.dxhmt.cn:9081/tv/11224-1.m3u8#http://live.dxhmt.cn:9081/tv/11224-1.m3u8
渑池综合,http://tvpull.dxhmt.cn:9081/tv/11221-1.m3u8#http://live.dxhmt.cn:9081/tv/11221-1.m3u8
义马综合,http://tvpull.dxhmt.cn:9081/tv/11281-1.m3u8#http://live.dxhmt.cn:9081/tv/11281-1.m3u8
光山综合,http://tvpull.dxhmt.cn:9081/tv/11522-1.m3u8#http://live.dxhmt.cn:9081/tv/11522-1.m3u8
固始综合,http://tvpull.dxhmt.cn:9081/tv/11525-1.m3u8#http://live.dxhmt.cn:9081/tv/11525-1.m3u8
淮滨综合,http://tvpull.dxhmt.cn:9081/tv/11527-1.m3u8#http://live.dxhmt.cn:9081/tv/11527-1.m3u8
潢川综合,http://tvpull.dxhmt.cn:9081/tv/11526-1.m3u8#http://live.dxhmt.cn:9081/tv/11526-1.m3u8
罗山综合,http://tvpull.dxhmt.cn:9081/tv/11521-1.m3u8#http://live.dxhmt.cn:9081/tv/11521-1.m3u8
商城综合,http://tvpull.dxhmt.cn:9081/tv/11524-1.m3u8#http://live.dxhmt.cn:9081/tv/11524-1.m3u8
新县综合,http://tvpull.dxhmt.cn:9081/tv/11523-1.m3u8#http://live.dxhmt.cn:9081/tv/11523-1.m3u8
临颍综合,http://tvpull.dxhmt.cn:9081/tv/11122-1.m3u8#http://live.dxhmt.cn:9081/tv/11122-1.m3u8
舞阳综合,http://tvpull.dxhmt.cn:9081/tv/11121-1.m3u8#http://live.dxhmt.cn:9081/tv/11121-1.m3u8
济源一套,http://tvpull.dxhmt.cn:9081/tv/19001-1.m3u8#http://live.dxhmt.cn:9081/tv/19001-1.m3u8
淇县电视台,http://tvpull.dxhmt.cn:9081/tv/10622-1.m3u8#http://live.dxhmt.cn:9081/tv/10622-1.m3u8
浚县一套,http://tvpull.dxhmt.cn:9081/tv/10621-1.m3u8#http://live.dxhmt.cn:9081/tv/10621-1.m3u8
泌阳综合,http://tvpull.dxhmt.cn:9081/tv/11726-1.m3u8#http://live.dxhmt.cn:9081/tv/11726-1.m3u8
平舆综合,http://tvpull.dxhmt.cn:9081/tv/11723-1.m3u8#http://live.dxhmt.cn:9081/tv/11723-1.m3u8
确山综合,http://tvpull.dxhmt.cn:9081/tv/11725-1.m3u8#http://live.dxhmt.cn:9081/tv/11725-1.m3u8
上蔡综合,http://tvpull.dxhmt.cn:9081/tv/11722-1.m3u8#http://live.dxhmt.cn:9081/tv/11722-1.m3u8
新蔡综合,http://tvpull.dxhmt.cn:9081/tv/11729-1.m3u8#http://live.dxhmt.cn:9081/tv/11729-1.m3u8
西平综合,http://tvpull.dxhmt.cn:9081/tv/11721-1.m3u8#http://live.dxhmt.cn:9081/tv/11721-1.m3u8
长垣综合,http://tvpull.dxhmt.cn:9081/tv/10728-1.m3u8#http://live.dxhmt.cn:9081/tv/10728-1.m3u8
封丘综合,http://tvpull.dxhmt.cn:9081/tv/10727-1.m3u8#http://live.dxhmt.cn:9081/tv/10727-1.m3u8
辉县综合,http://tvpull.dxhmt.cn:9081/tv/10782-1.m3u8#http://live.dxhmt.cn:9081/tv/10782-1.m3u8
卫辉综合,http://tvpull.dxhmt.cn:9081/tv/10781-1.m3u8#http://live.dxhmt.cn:9081/tv/10781-1.m3u8
新乡综合,http://tvpull.dxhmt.cn:9081/tv/10721-1.m3u8#http://live.dxhmt.cn:9081/tv/10721-1.m3u8
原阳综合,http://tvpull.dxhmt.cn:9081/tv/10725-1.m3u8#http://live.dxhmt.cn:9081/tv/10725-1.m3u8
宝丰综合,http://tvpull.dxhmt.cn:9081/tv/10421-1.m3u8#http://live.dxhmt.cn:9081/tv/10421-1.m3u8
郏县综合,http://tvpull.dxhmt.cn:9081/tv/10425-1.m3u8#http://live.dxhmt.cn:9081/tv/10425-1.m3u8
鲁山综合,http://tvpull.dxhmt.cn:9081/tv/10423-1.m3u8#http://live.dxhmt.cn:9081/tv/10423-1.m3u8
舞钢综合,http://tvpull.dxhmt.cn:9081/tv/10481-1.m3u8#http://live.dxhmt.cn:9081/tv/10481-1.m3u8#http://live.dxhmt.cn:9080/13937510433/1fd30c3556cd401089d087167a7879fe.m3u8
叶县一套,http://tvpull.dxhmt.cn:9081/tv/10422-1.m3u8#http://live.dxhmt.cn:9081/tv/10422-1.m3u8




🏙️上海,#genre#
上海新闻综合,http://117.161.12.124/live/program/live/xwzhhd/4000000/mnf.m3u8
东方影视,http://117.161.12.124/live/program/live/dsjpdhd/4000000/mnf.m3u8
都市频道,http://117.161.12.124/live/program/live/ylpdhd/4000000/mnf.m3u8
外语频道,http://117.161.12.124/live/program/live/wypdhd/4000000/mnf.m3u8
第一财经,http://117.161.12.124/live/program/live/dycjhd/4000000/mnf.m3u8
纪实人文,http://117.161.12.124/live/program/live/jspdhd/4000000/mnf.m3u8
五星体育,http://117.161.12.124/live/program/live/ssty/4000000/mnf.m3u8
劲爆体育,http://117.161.12.124/live/program/live/jbtyhd/4000000/mnf.m3u8
新视觉,http://117.161.12.124/live/program/live/xsjhd/4000000/mnf.m3u8
乐游,http://117.161.12.124/live/program/live/qjshd/4000000/mnf.m3u8
哈哈炫动,http://117.161.12.124/live/program/live/hhxdhd/4000000/mnf.m3u8
动漫秀场,http://117.161.12.124/live/program/live/dmxchd/4000000/mnf.m3u8
欢笑剧场,http://117.161.12.124/live/program/live/hxjchd/4000000/mnf.m3u8
都市剧场,http://117.161.12.124/live/program/live/dsjchd/4000000/mnf.m3u8
魅力足球,http://117.161.12.124/live/program/live/mlyyhd/4000000/mnf.m3u8
生活时尚,http://117.161.12.124/live/program/live/shsshd/4000000/mnf.m3u8
游戏风云,http://117.161.12.124/live/program/live/yxfyhd/4000000/mnf.m3u8
东方购物,http://ocj2.kksmg.com/ocj1/ocj1.m3u8



🐬安徽,#genre#
安徽影视,http://112.30.194.221:20080/live/d18ff95cb1fb4bbcb56215e189fc12be/hls.m3u8?zanhd
安徽影视,http://112.30.194.221:20080/live/d18ff95cb1fb4bbcb56215e189fc12be/hls.m3u8
安徽影视,http://112.30.194.221:20080/live/d18ff95cb1fb4bbcb56215e189fc12be.flv
安徽导视,https://livehls1.appcoo.com/liveshopping/949E0A98C9D0C311/6D925141BC1F8C28/index.m3u8
安徽经济生活,http://112.30.194.221:20080/live/eac499adad7b49ff9cfa79ba84693959/hls.m3u8?zanhd
安徽经济生活,http://112.30.194.221:20080/live/eac499adad7b49ff9cfa79ba84693959/hls.m3u8
安徽经济生活,http://112.30.194.221:20080/live/eac499adad7b49ff9cfa79ba84693959.flv
安徽综艺体育,http://112.30.194.221:20080/live/c41f112b83f644ddb082669501c8ecd3/hls.m3u8?zanhd
安徽综艺体育,http://112.30.194.221:20080/live/c41f112b83f644ddb082669501c8ecd3/hls.m3u8
安徽综艺体育,http://112.30.194.221:20080/live/c41f112b83f644ddb082669501c8ecd3.flv
肥西综合,http://112.30.194.221:20080/live/7210e3a27cc64ac4a3f7aba2e2b683d5/hls.m3u8
肥西综合,http://112.30.194.221:20080/live/7210e3a27cc64ac4a3f7aba2e2b683d5.flv
滁州综合,http://live.cztv.cc:85/live/xwpd.m3u8
滁州科教,http://live.cztv.cc:85/live/sjpd.m3u8
滁州公共,http://live.cztv.cc:85/live/ggpd.m3u8
池州综合,http://wjsp.chiznews.com:8037/live/xwzh.m3u8
池州文教,http://wjsp.chiznews.com:8037/live/wjsh.m3u8
阜阳都市,http://41007.hlsplay.aodianyun.com/tv_radio_41007/tv_channel_2854.m3u8?auth_key=4835990545-0-0-80a02249988a1cd7a605401bb3a97442&extra_key=ohSJKJdeEa3QQlgmBxpudi6ezxha2e0nc6NZj3SHRORmaEFCgqd6yS2lGW3j-QQf56tTLDfQMDwAAnYcmDicXDRhX7-vqQx3Y2n2ERhE5FWfT3X--ob2iuEq3JtYdHC_ndaPCeOBQdXbH--HpXp2yu84RkSRTHg6mejJ52Qu7did-D4rWp9iydThnLbjeQ_1
阜阳教育,http://41007.hlsplay.aodianyun.com/tv_radio_41007/tv_channel_2852.m3u8?auth_key=4835990057-0-0-017419faa93529a4aa5fc283632732ca&extra_key=vQshsQkSOG1FT9Mb763SReA_ScJbWZE1GdTHuMtghVIye3UhXJWOF-WqFU3cuQ-uD1nO3QrpvlmEGnULzFj7L_nbUOgIFmahrvO-Mu8U3Rx4MRBSMj7QUjXKdwK-4_tfiHF9qHU4TLF_9Q9bpL7Sk2xp6AMy4uMlD3O5Hmrnu1w2QzhRwTPxeTmKO9iTZamR
固镇综合,http://www.guzhenm.com:7001/hls/hd-live.m3u8
歙县综合,http://112.30.194.221:20080/live/4b3024127d1c472986ccdcb454f81a9f/hls.m3u8
岳西综合,http://112.30.194.221:20080/live/b62955a9283f4c2ea8ccb96e8ac468bc/hls.m3u8
固镇综合,http://www.guzhenm.com:7001/hls/hd-live.m3u8?zanhd
灵璧综合,http://live.cms.anhuinews.com/video/s10003-lbtv/index.m3u8?zanhd


吉林,#genre#
长春农安综合,http://117.72.68.25:9930/jilin.php?id=ccnazh
白城新闻综合,http://117.72.68.25:9930/jilin.php?id=bcxwzh
松原综合,http://117.72.68.25:9930/jilin.php?id=syzh
松原公共,http://117.72.68.25:9930/jilin.php?id=sygg
松原前郭综合,http://117.72.68.25:9930/jilin.php?id=syqgzh
四平综合,http://117.72.68.25:9930/jilin.php?id=spzh
辽源新闻综合,http://117.72.68.25:9930/jilin.php?id=lyxwzh
白山综合,http://117.72.68.25:9930/jilin.php?id=bszh
白山长白新闻综合,http://117.72.68.25:9930/jilin.php?id=bscbxwzh
通化新闻综合,http://117.72.68.25:9930/jilin.php?id=thxwzh
通化集安综合,http://117.72.68.25:9930/jilin.php?id=thjazh
通化梅河口综合,http://117.72.68.25:9930/jilin.php?id=thmhkzh



🌶江西,#genre#
江西卫视,http://117.72.68.25:9930/jxtv.php?id=1
江西都市,http://117.72.68.25:9930/jxtv.php?id=2
江西经视,http://117.72.68.25:9930/jxtv.php?id=3
江西影视,http://117.72.68.25:9930/jxtv.php?id=4
江西公共,http://117.72.68.25:9930/jxtv.php?id=5
江西少儿,http://117.72.68.25:9930/jxtv.php?id=6
江西新闻,http://117.72.68.25:9930/jxtv.php?id=7
江西移动,http://117.72.68.25:9930/jxtv.php?id=8
江西风尚购物,http://117.72.68.25:9930/jxtv.php?id=9
江西陶瓷频道,http://117.72.68.25:9930/jxtv.php?id=10
九江一套,http://117.72.68.25:9930/jxtv.php?id=11
九江二套,http://117.72.68.25:9930/jxtv.php?id=12
九江三套,http://117.72.68.25:9930/jxtv.php?id=13
上饶综合,http://117.72.68.25:9930/jxtv.php?id=14
上饶经济旅游,http://117.72.68.25:9930/jxtv.php?id=15
萍乡综合,http://117.72.68.25:9930/jxtv.php?id=16
萍乡公共,http://117.72.68.25:9930/jxtv.php?id=17
庐山电视台,http://117.72.68.25:9930/jxtv.php?id=18
井冈山综合,http://117.72.68.25:9930/jxtv.php?id=19
修水一套,http://117.72.68.25:9930/jxtv.php?id=20
都昌新闻,http://117.72.68.25:9930/jxtv.php?id=21
永修一套,http://117.72.68.25:9930/jxtv.php?id=22
彭泽一套,http://117.72.68.25:9930/jxtv.php?id=23
宁都综合,http://117.72.68.25:9930/jxtv.php?id=24
广丰综合,http://117.72.68.25:9930/jxtv.php?id=25
余干综合,http://117.72.68.25:9930/jxtv.php?id=26
万载综合,http://117.72.68.25:9930/jxtv.php?id=27
武宁新闻,http://117.72.68.25:9930/jxtv.php?id=28
广昌综合,http://117.72.68.25:9930/jxtv.php?id=29
铜鼓综合,http://117.72.68.25:9930/jxtv.php?id=30
铅山综合,http://117.72.68.25:9930/jxtv.php?id=31
分宜综合,http://117.72.68.25:9930/jxtv.php?id=32
赣州新闻综合,http://wb.jxgztv.com/live/gztv1.flv
赣州新闻综合,http://wb.jxgztv.com/live/gztv1.m3u8
赣州公共,http://wb.jxgztv.com/live/gztv2.flv
赣州教育,http://wb.jxgztv.com/live/gztv3.flv




🍒广东,#genre#
广州综合,http://117.72.68.25:9930/gztv.php?id=gzzh
广州综合,http://php.jdshipin.com:8880/gztv.php?id=zhonghe
广州新闻,http://117.72.68.25:9930/gztv.php?id=gzxw
广州新闻,http://php.jdshipin.com:8880/gztv.php?id=xinwen
广州竞赛,http://117.72.68.25:9930/gztv.php?id=gzjs
广州竞赛,http://php.jdshipin.com:8880/gztv.php?id=jingsai
广州影视,http://117.72.68.25:9930/gztv.php?id=gzys
广州影视,http://php.jdshipin.com:8880/gztv.php?id=yingshi
广州法治,http://117.72.68.25:9930/gztv.php?id=gzfz
广州法治,http://php.jdshipin.com:8880/gztv.php?id=fazhi
广州南国都市,http://117.72.68.25:9930/gztv.php?id=gzsh
广州南国都市,http://php.jdshipin.com:8880/gztv.php?id=shenghuo
深圳卫视,http://117.72.68.25:9930/shenzhen.php?id=szws
深圳都市,http://117.72.68.25:9930/shenzhen.php?id=szds
深圳财经,http://117.72.68.25:9930/shenzhen.php?id=szcjsh
深圳电视剧,http://117.72.68.25:9930/shenzhen.php?id=szdsj
深圳少儿,http://117.72.68.25:9930/shenzhen.php?id=szse
深圳购物,http://117.72.68.25:9930/shenzhen.php?id=yhgw
深圳国际,http://117.72.68.25:9930/shenzhen.php?id=szgj
深圳移动,http://117.72.68.25:9930/shenzhen.php?id=szyd
东莞新闻综合,https://stream.sun0769.com/dgrtv1/mp4tv1_800/index.m3u8
东莞生活资讯,https://stream.sun0769.com/dgrtv1/mp4tv2_800/index.m3u8
佛山综合,http://php.jdshipin.com:8880/fstv.php?id=fszh
佛山影视,http://php.jdshipin.com:8880/fstv.php?id=fsys
佛山公共,http://php.jdshipin.com:8880/fstv.php?id=fsgg
佛山南海,http://php.jdshipin.com:8880/fstv.php?id=fsnh
佛山顺德,http://php.jdshipin.com:8880/fstv.php?id=fssd
佛山高明,http://php.jdshipin.com:8880/fstv.php?id=fsgm
佛山三水,http://php.jdshipin.com:8880/fstv.php?id=fsss
潮州综合,http://jt.zorua.cn:8787/udp/239.253.43.70:5146
潮州民生,http://jt.zorua.cn:8787/udp/239.253.43.75:5146 
揭阳综合,http://jt.zorua.cn:8787/udp/239.77.0.229:5146
揭阳公共,http://jt.zorua.cn:8787/udp/239.77.0.251:5146
汕头综合,http://jt.zorua.cn:8787/udp/239.77.1.130:5146
汕头综合,http://jt.zorua.cn:8787/udp/239.253.43.45:5146
汕头经济生活,http://jt.zorua.cn:8787/udp/239.77.1.131:5146
汕头经济生活,http://jt.zorua.cn:8787/udp/239.253.43.46:5146
汕头文旅体育,http://jt.zorua.cn:8787/udp/239.77.1.132:5146
汕头文旅体育,http://jt.zorua.cn:8787/udp/239.253.43.47:5146

广西,#genre#
南宁新闻HD,https://hls.nntv.cn/nnlive/XWZH_24.m3u8
南宁文旅HD,http://hls.nntv.cn/nnlive/WLSH_24.m3u8
南宁影视HD,http://hls.nntv.cn/nnlive/YSYL_244.m3u8
南宁公共HD,https://hls.nntv.cn/nnlive/GGPD_24.m3u8
桂林综合HD,https://pull.gltvs.com/live/glxw/playlist.m3u8?v=b0528684bf934e120e1c30fc808e6576&t=1796868188
桂林科教HD,https://pull.gltvs.com/live/glkj/playlist.m3u8?v=4282cdc9071e32fd382778e37d8bf172&t=2024816762
桂林公共HD,https://pull.gltvs.com/live/glgg/playlist.m3u8?v=654a4f856ca8f4ea018b85acb77572e8&t=2024816762
贺州综合HD,http://zhz.gxhzxw.com:2935/live/HZXW-HD/playlist.m3u8
贺州综合HD,http://zhz.gxhzxw.com:2935/live/HZXW-HD/chunklist.m3u8
巴马综合HD,rtmp://live.gxrb.com.cn/gx/bama
巴马综合HD,https://rtmp.gdlive.gdmain.com:443/live/028exb80.m3u8
宾阳综合HD,rtmp://live.gxrb.com.cn/gx/binyang
宾阳综合HD,https://rtmp.gdlive.gdmain.com:443/live/lgmzjyml.m3u8
灌阳综合HD,https://lives.myun.tv:443/live/lx1reyg0.m3u8
东兰综合HD,https://rtmp.gdlive.gdmain.com:443/live/09aony85.m3u8
百色综合HD,http://live.gxrb.com.cn/tv/bstv_zh/index.m3u8
罗城综合HD,http://111.12.75.177:9100/lctvlive/lch.m3u8
都安综合HD,https://lives.myun.tv:443/live/09em42ol.m3u8
龙州综合,https://live.gxrb.com.cn/gx/longzhou/index.m3u8
资源综合,https://rtmp.gdlive.gdmain.com:443/live/5z4yjgm0.m3u8
北海综合,https://live.gxrb.com.cn/gx/beihai/index.m3u8
凌云综合,https://live.gxrb.com.cn/gx/lingyun/index.m3u8
融水综合,https://live.gxrb.com.cn/gx/rongshui/index.m3u8
田东综合,https://live.gxrb.com.cn/gx/tiandong/index.m3u8
博白综合,http://live.gxrb.com.cn/hls/a22/index.m3u8

2⃣ 浙江,#genre#
浙江卫视,https://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8
浙江新闻,https://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8
浙江教科,https://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
浙江钱江,https://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8
浙江经济,https://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8
浙江民生,https://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8
浙江少儿,https://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
之江纪录,https://ali-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8
浙江国际,https://ali-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8
杭州综合,http://nas.mfparking.com:4022/udp/233.50.201.173:5140
杭州明珠,http://nas.mfparking.com:4022/udp/233.50.201.174:5140
杭州生活,http://nas.mfparking.com:4022/udp/233.50.201.176:5140
杭州影视,http://nas.mfparking.com:8125/udp/233.50.201.176:5140
杭州青少,http://nas.mfparking.com:4022/udp/233.50.201.177:5140
杭州导视,http://nas.mfparking.com:4022/udp/233.50.201.182:5140
义乌综合,http://44911.hlsplay.aodianyun.com/tv_radio_44911/tv_channel_1796.m3u8?auth_key=4830573978-0-0-92824c2c03f95906a3c49a4aa28f1709&extra_key=Yc1XsmxOKy2UBoPM4Wy5vCPsEYqnj06taCR2SRB2Xrg2w28NPilH03KdIbbM5wgSql-VBohSnoO9AOKl94q2t2DWMftz-XB-2qUX-UjXcS80StcSZahBFjrKLivXaRjiY5r2NOMKWMKFbv-S0Bz2G6iEXgCK8yGjtrFHDcPfAQEE0pvXq0Bwy34b7We8zARN&ali_ffmpeg_version=mpengine
义乌商贸,http://44911.hlsplay.aodianyun.com/tv_radio_44911/tv_channel_2133.m3u8?auth_key=4830674369-0-0-792c50b6dbb1f212177ee413838c9d34&extra_key=MhCFdbXNI70ZdkebtW5Way43jpzFEOtNAkun-0XCgWwdfGQyDYjGaLOvaQkG4p4ahsRmKWH3euwpK_-6AzTj-NsrVKt9WX6WKnoTmOLcKhXuM68iO_FXB63j8Avfm_P7SLv_nrzGAup7gYxtTu4IpKilWBeWfflJTVwXfos8VFTWL_xtZEURqWRFF3AtLaqe&ali_ffmpeg_version=mpengine
义乌公共,http://44911.hlsplay.aodianyun.com/tv_radio_44911/tv_channel_3090.m3u8?auth_key=4830667771-0-0-4d788b80bdc1fa13522a2d10511a62d4&extra_key=2fk3HCWcAsUB_ZsuI_rrUP3hdTqEFaFPai_ZFKXo5njEPrgmFlIRA9tmB7xb-zLryaZ4y-4A5GYToA82EpN6NdveoFiv45QQP6qp6ZHI1kOJff_5KHtRvRocR3iFRzq6k1eIMRcEcYBzpX3_T595uQ9-UVygOh1Sd_dXnlNCAKoSeP5mtY226hlsTAI9rbgN
